order_id,order_date,shift,zone,order_priority,items_count,picker_experience,distance_travelled,congestion_level,equipment_available,picking_time,packing_time,total_time,target_time,delayed,order_month,order_quarter,order_day_of_week,is_weekend,time_ratio,time_over_target,workload_index,is_experienced,is_high_congestion,equipment_penalty,pick_time_per_item
ORD-03159,2024-12-10 22:08:31.302260,Morning,D,Medium,41,5,96.7,Medium,True,29.75,23.18,52.93,45,1,12,4,1,0,1.1762,7.93,39.65,0,0,0,0.726
ORD-03160,2024-12-11 00:45:48.069613,Morning,C,Urgent,6,3,171.4,High,True,21.96,5.21,27.17,28,1,12,4,2,0,0.9704,-0.83,10.28,0,1,0,3.66
ORD-03161,2024-12-11 03:23:04.836967,Morning,C,Medium,8,2,138.3,High,True,14.26,7.75,22.01,45,0,12,4,2,0,0.4891,-22.99,11.06,0,1,0,1.782
ORD-03162,2024-12-11 06:00:21.604320,Evening,E,Medium,7,5,113.2,Medium,False,7.81,12.33,20.14,45,0,12,4,2,0,0.4476,-24.86,7.92,0,0,1,1.116
ORD-03163,2024-12-11 08:37:38.371674,Evening,B,High,29,3,151.9,Low,True,29.87,15.84,45.71,38,1,12,4,2,0,1.2029,7.71,44.05,0,0,0,1.03
ORD-03164,2024-12-11 11:14:55.139027,Night,C,High,29,8,77.6,Medium,False,18.17,23.99,42.16,38,0,12,4,2,0,1.1095,4.16,22.5,1,0,1,0.627
ORD-03165,2024-12-11 13:52:11.906381,Morning,A,Low,8,10,186.9,High,True,10.03,11.18,21.21,55,0,12,4,2,0,0.3856,-33.79,14.95,1,1,0,1.254
ORD-03166,2024-12-11 16:29:28.673734,Evening,D,High,23,2,138.4,Low,True,21.28,14.29,35.57,38,1,12,4,2,0,0.9361,-2.43,31.83,0,0,0,0.925
ORD-03167,2024-12-11 19:06:45.441088,Night,C,Medium,3,1,130.9,Medium,False,11.95,6.9,18.85,45,0,12,4,2,0,0.4189,-26.15,3.93,0,0,1,3.983
ORD-03168,2024-12-11 21:44:02.208441,Morning,A,Medium,31,9,144.5,Low,True,10.21,16.0,26.21,45,0,12,4,2,0,0.5824,-18.79,44.8,1,0,0,0.329
ORD-03169,2024-12-12 00:21:18.975795,Morning,A,Low,29,3,143.3,Low,True,22.26,15.9,38.16,55,0,12,4,3,0,0.6938,-16.84,41.56,0,0,0,0.768
ORD-03170,2024-12-12 02:58:35.743148,Morning,D,High,2,3,195.6,High,True,10.63,5.63,16.26,38,0,12,4,3,0,0.4279,-21.74,3.91,0,1,0,5.315
ORD-03171,2024-12-12 05:35:52.510502,Morning,C,High,5,9,106.2,Low,True,3.72,3.8,7.52,38,0,12,4,3,0,0.1979,-30.48,5.31,1,0,0,0.744
ORD-03172,2024-12-12 08:13:09.277855,Night,C,Medium,36,9,134.7,Medium,False,18.76,25.08,43.84,45,0,12,4,3,0,0.9742,-1.16,48.49,1,0,1,0.521
ORD-03173,2024-12-12 10:50:26.045209,Morning,B,High,45,6,141.3,Low,True,35.35,19.37,54.72,38,1,12,4,3,0,1.44,16.72,63.58,0,0,0,0.786
ORD-03174,2024-12-12 13:27:42.812562,Evening,C,High,43,2,107.4,Low,True,31.12,24.08,55.2,38,1,12,4,3,0,1.4526,17.2,46.18,0,0,0,0.724
ORD-03175,2024-12-12 16:04:59.579915,Night,C,Medium,29,8,156.4,Medium,True,18.21,18.73,36.94,45,0,12,4,3,0,0.8209,-8.06,45.36,1,0,0,0.628
ORD-03176,2024-12-12 18:42:16.347269,Morning,A,Low,27,8,121.0,Low,True,19.12,20.67,39.79,55,0,12,4,3,0,0.7235,-15.21,32.67,1,0,0,0.708
ORD-03177,2024-12-12 21:19:33.114622,Evening,C,Medium,41,5,93.8,Medium,True,26.27,20.82,47.09,45,0,12,4,3,0,1.0464,2.09,38.46,0,0,0,0.641
ORD-03178,2024-12-12 23:56:49.881976,Morning,C,Low,43,6,171.0,Low,True,27.05,23.61,50.66,55,0,12,4,3,0,0.9211,-4.34,73.53,0,0,0,0.629
ORD-03179,2024-12-13 02:34:06.649329,Evening,D,Urgent,46,6,211.9,Medium,False,32.87,32.82,65.69,28,1,12,4,4,0,2.3461,37.69,97.47,0,0,1,0.715
ORD-03180,2024-12-13 05:11:23.416683,Morning,B,High,20,7,151.9,High,True,26.27,9.81,36.08,38,0,12,4,4,0,0.9495,-1.92,30.38,1,1,0,1.314
ORD-03181,2024-12-13 07:48:40.184036,Morning,B,Low,24,6,145.9,Low,True,19.19,17.95,37.14,55,0,12,4,4,0,0.6753,-17.86,35.02,0,0,0,0.8
ORD-03182,2024-12-13 10:25:56.951390,Morning,E,Medium,4,10,145.0,Low,True,3.21,5.86,9.07,45,0,12,4,4,0,0.2016,-35.93,5.8,1,0,0,0.802
ORD-03183,2024-12-13 13:03:13.718743,Evening,E,Medium,9,1,129.4,High,True,20.76,7.37,28.13,45,0,12,4,4,0,0.6251,-16.87,11.65,0,1,0,2.307
ORD-03184,2024-12-13 15:40:30.486097,Evening,A,Low,19,1,196.8,Low,True,24.13,13.12,37.25,55,0,12,4,4,0,0.6773,-17.75,37.39,0,0,0,1.27
ORD-03185,2024-12-13 18:17:47.253450,Evening,E,Medium,41,2,153.8,Low,True,33.69,23.16,56.85,45,1,12,4,4,0,1.2633,11.85,63.06,0,0,0,0.822
ORD-03186,2024-12-13 20:55:04.020804,Morning,A,Low,23,2,62.9,High,True,20.19,13.47,33.66,55,0,12,4,4,0,0.612,-21.34,14.47,0,1,0,0.878
ORD-03187,2024-12-13 23:32:20.788157,Night,E,Medium,30,5,198.0,Low,True,24.17,16.61,40.78,45,0,12,4,4,0,0.9062,-4.22,59.4,0,0,0,0.806
ORD-03188,2024-12-14 02:09:37.555511,Morning,A,Medium,44,1,188.2,Medium,False,46.32,25.54,71.86,45,1,12,4,5,1,1.5969,26.86,82.81,0,0,1,1.053
ORD-03189,2024-12-14 04:46:54.322864,Night,B,Medium,24,2,174.1,Low,True,27.22,12.35,39.57,45,0,12,4,5,1,0.8793,-5.43,41.78,0,0,0,1.134
ORD-03190,2024-12-14 07:24:11.090218,Evening,E,Medium,17,6,39.8,Medium,True,10.91,10.38,21.29,45,0,12,4,5,1,0.4731,-23.71,6.77,0,0,0,0.642
ORD-03191,2024-12-14 10:01:27.857571,Evening,A,Medium,37,9,149.9,Medium,True,19.89,21.47,41.36,45,1,12,4,5,1,0.9191,-3.64,55.46,1,0,0,0.538
ORD-03192,2024-12-14 12:38:44.624924,Evening,D,Medium,16,9,185.7,Medium,False,14.76,13.6,28.36,45,0,12,4,5,1,0.6302,-16.64,29.71,1,0,1,0.922
ORD-03193,2024-12-14 15:16:01.392278,Night,C,Medium,20,3,165.2,Medium,True,21.27,9.99,31.26,45,1,12,4,5,1,0.6947,-13.74,33.04,0,0,0,1.064
ORD-03194,2024-12-14 17:53:18.159631,Evening,A,Medium,45,1,158.2,Low,True,36.4,27.11,63.51,45,1,12,4,5,1,1.4113,18.51,71.19,0,0,0,0.809
ORD-03195,2024-12-14 20:30:34.926985,Morning,E,Urgent,22,8,185.8,Low,True,18.87,14.0,32.87,28,1,12,4,5,1,1.1739,4.87,40.88,1,0,0,0.858
ORD-03196,2024-12-14 23:07:51.694338,Night,C,Low,13,8,155.6,High,True,11.07,10.92,21.99,55,0,12,4,5,1,0.3998,-33.01,20.23,1,1,0,0.852
ORD-03197,2024-12-15 01:45:08.461692,Morning,E,Medium,42,10,198.1,High,True,25.0,24.3,49.3,45,1,12,4,6,1,1.0956,4.3,83.2,1,1,0,0.595
ORD-03198,2024-12-15 04:22:25.229045,Evening,E,Low,33,5,156.5,Medium,True,27.93,20.72,48.65,55,0,12,4,6,1,0.8845,-6.35,51.64,0,0,0,0.846
ORD-03199,2024-12-15 06:59:41.996399,Evening,A,Medium,39,1,153.3,Medium,True,39.38,19.55,58.93,45,1,12,4,6,1,1.3096,13.93,59.79,0,0,0,1.01
ORD-03200,2024-12-15 09:36:58.763752,Night,B,Medium,17,10,185.7,Medium,False,16.63,13.58,30.21,45,0,12,4,6,1,0.6713,-14.79,31.57,1,0,1,0.978
ORD-03201,2024-12-15 12:14:15.531106,Evening,B,High,40,3,134.1,Medium,False,46.43,25.37,71.8,38,1,12,4,6,1,1.8895,33.8,53.64,0,0,1,1.161
ORD-03202,2024-12-15 14:51:32.298459,Morning,C,Urgent,48,4,106.1,Medium,True,31.23,23.36,54.59,28,1,12,4,6,1,1.9496,26.59,50.93,0,0,0,0.651
ORD-03203,2024-12-15 17:28:49.065813,Evening,A,Medium,9,5,150.2,Low,True,11.18,11.96,23.14,45,0,12,4,6,1,0.5142,-21.86,13.52,0,0,0,1.242
ORD-03204,2024-12-15 20:06:05.833166,Morning,B,Medium,10,10,173.6,Low,True,3.07,10.69,13.76,45,0,12,4,6,1,0.3058,-31.24,17.36,1,0,0,0.307
ORD-03205,2024-12-15 22:43:22.600520,Evening,D,High,29,4,187.0,Low,True,24.77,17.94,42.71,38,0,12,4,6,1,1.1239,4.71,54.23,0,0,0,0.854
ORD-03206,2024-12-16 01:20:39.367873,Evening,A,Medium,37,6,187.2,Low,True,26.04,23.34,49.38,45,1,12,4,0,0,1.0973,4.38,69.26,0,0,0,0.704
ORD-03207,2024-12-16 03:57:56.135227,Night,D,Medium,1,6,147.3,Medium,True,5.9,6.52,12.42,45,0,12,4,0,0,0.276,-32.58,1.47,0,0,0,5.9
ORD-03208,2024-12-16 06:35:12.902580,Morning,C,High,28,10,143.1,Low,True,7.08,16.04,23.12,38,0,12,4,0,0,0.6084,-14.88,40.07,1,0,0,0.253
ORD-03209,2024-12-16 09:12:29.669933,Morning,A,Medium,7,10,126.3,Medium,True,5.96,7.31,13.27,45,0,12,4,0,0,0.2949,-31.73,8.84,1,0,0,0.851
ORD-03210,2024-12-16 11:49:46.437287,Evening,A,Medium,49,7,160.0,High,True,39.22,20.43,59.65,45,1,12,4,0,0,1.3256,14.65,78.4,1,1,0,0.8
ORD-03211,2024-12-16 14:27:03.204640,Morning,A,Low,37,2,84.4,High,True,37.49,19.66,57.15,55,0,12,4,0,0,1.0391,2.15,31.23,0,1,0,1.013
ORD-03212,2024-12-16 17:04:19.971994,Morning,C,Low,50,4,150.9,High,True,52.53,26.22,78.75,55,0,12,4,0,0,1.4318,23.75,75.45,0,1,0,1.051
ORD-03213,2024-12-16 19:41:36.739347,Morning,A,Urgent,11,7,264.0,High,True,18.67,16.52,35.19,28,1,12,4,0,0,1.2568,7.19,29.04,1,1,0,1.697
ORD-03214,2024-12-16 22:18:53.506701,Evening,D,Low,40,9,89.8,Low,True,20.39,22.04,42.43,55,0,12,4,0,0,0.7715,-12.57,35.92,1,0,0,0.51
ORD-03215,2024-12-17 00:56:10.274054,Morning,D,Medium,20,8,156.3,Medium,True,8.79,13.03,21.82,45,0,12,4,1,0,0.4849,-23.18,31.26,1,0,0,0.439
ORD-03216,2024-12-17 03:33:27.041408,Evening,A,Medium,6,5,165.1,Medium,True,9.26,6.89,16.15,45,0,12,4,1,0,0.3589,-28.85,9.91,0,0,0,1.543
ORD-03217,2024-12-17 06:10:43.808761,Night,E,Medium,25,7,170.3,High,False,22.04,18.99,41.03,45,1,12,4,1,0,0.9118,-3.97,42.58,1,1,1,0.882
ORD-03218,2024-12-17 08:48:00.576115,Evening,E,Low,24,4,111.3,Medium,False,23.71,17.25,40.96,55,0,12,4,1,0,0.7447,-14.04,26.71,0,0,1,0.988
ORD-03219,2024-12-17 11:25:17.343468,Morning,A,Low,26,7,170.6,Low,False,13.33,23.9,37.23,55,0,12,4,1,0,0.6769,-17.77,44.36,1,0,1,0.513
ORD-03220,2024-12-17 14:02:34.110822,Morning,E,Medium,43,5,128.6,High,False,42.77,25.12,67.89,45,1,12,4,1,0,1.5087,22.89,55.3,0,1,1,0.995
ORD-03221,2024-12-17 16:39:50.878175,Morning,B,Medium,14,7,92.9,Medium,True,15.84,11.12,26.96,45,0,12,4,1,0,0.5991,-18.04,13.01,1,0,0,1.131
ORD-03222,2024-12-17 19:17:07.645529,Evening,C,High,32,9,188.1,Low,False,17.41,26.7,44.11,38,1,12,4,1,0,1.1608,6.11,60.19,1,0,1,0.544
ORD-03223,2024-12-17 21:54:24.412882,Evening,A,Medium,10,9,176.6,Medium,True,9.71,12.55,22.26,45,0,12,4,1,0,0.4947,-22.74,17.66,1,0,0,0.971
ORD-03224,2024-12-18 00:31:41.180236,Morning,D,Urgent,44,8,111.3,Medium,True,19.54,27.13,46.67,28,1,12,4,2,0,1.6668,18.67,48.97,1,0,0,0.444
ORD-03225,2024-12-18 03:08:57.947589,Morning,D,Medium,23,8,128.2,Medium,True,15.62,12.99,28.61,45,0,12,4,2,0,0.6358,-16.39,29.49,1,0,0,0.679
ORD-03226,2024-12-18 05:46:14.714942,Morning,E,Medium,40,2,126.8,High,True,44.7,20.41,65.11,45,1,12,4,2,0,1.4469,20.11,50.72,0,1,0,1.118
ORD-03227,2024-12-18 08:23:31.482296,Morning,E,Urgent,14,2,84.3,Medium,True,17.64,10.25,27.89,28,1,12,4,2,0,0.9961,-0.11,11.8,0,0,0,1.26
ORD-03228,2024-12-18 11:00:48.249649,Night,A,High,16,9,180.5,High,True,19.0,10.67,29.67,38,1,12,4,2,0,0.7808,-8.33,28.88,1,1,0,1.188
ORD-03229,2024-12-18 13:38:05.017003,Morning,C,Medium,50,6,182.0,Low,False,29.13,31.18,60.31,45,1,12,4,2,0,1.3402,15.31,91.0,0,0,1,0.583
ORD-03230,2024-12-18 16:15:21.784356,Morning,B,Medium,10,5,136.7,Low,True,17.03,10.19,27.22,45,0,12,4,2,0,0.6049,-17.78,13.67,0,0,0,1.703
ORD-03231,2024-12-18 18:52:38.551710,Morning,A,High,29,7,148.9,Low,False,17.29,25.96,43.25,38,1,12,4,2,0,1.1382,5.25,43.18,1,0,1,0.596
ORD-03232,2024-12-18 21:29:55.319063,Morning,A,Low,17,1,154.6,Medium,True,22.9,15.49,38.39,55,0,12,4,2,0,0.698,-16.61,26.28,0,0,0,1.347
ORD-03233,2024-12-19 00:07:12.086417,Morning,E,Medium,20,2,159.8,High,False,27.06,19.07,46.13,45,0,12,4,3,0,1.0251,1.13,31.96,0,1,1,1.353
ORD-03234,2024-12-19 02:44:28.853770,Evening,D,Medium,35,2,96.1,Medium,True,25.86,17.07,42.93,45,0,12,4,3,0,0.954,-2.07,33.64,0,0,0,0.739
ORD-03235,2024-12-19 05:21:45.621124,Morning,A,High,40,6,169.5,Low,False,21.96,25.13,47.09,38,1,12,4,3,0,1.2392,9.09,67.8,0,0,1,0.549
ORD-03236,2024-12-19 07:59:02.388477,Morning,E,Medium,25,1,103.0,Medium,True,29.77,18.0,47.77,45,1,12,4,3,0,1.0616,2.77,25.75,0,0,0,1.191
ORD-03237,2024-12-19 10:36:19.155831,Evening,D,Medium,32,1,177.3,High,True,38.04,19.63,57.67,45,1,12,4,3,0,1.2816,12.67,56.74,0,1,0,1.189
ORD-03238,2024-12-19 13:13:35.923184,Evening,B,Urgent,3,7,107.4,Low,True,8.28,6.77,15.05,28,0,12,4,3,0,0.5375,-12.95,3.22,1,0,0,2.76
ORD-03239,2024-12-19 15:50:52.690538,Morning,C,Low,12,8,98.0,Low,True,7.83,9.49,17.32,55,0,12,4,3,0,0.3149,-37.68,11.76,1,0,0,0.652
ORD-03240,2024-12-19 18:28:09.457891,Night,D,High,38,3,148.9,Medium,True,29.5,18.27,47.77,38,1,12,4,3,0,1.2571,9.77,56.58,0,0,0,0.776
ORD-03241,2024-12-19 21:05:26.225245,Morning,D,Low,34,7,148.0,Medium,True,17.35,22.98,40.33,55,0,12,4,3,0,0.7333,-14.67,50.32,1,0,0,0.51
ORD-03242,2024-12-19 23:42:42.992598,Night,C,High,3,1,154.1,Low,False,5.46,8.5,13.96,38,0,12,4,3,0,0.3674,-24.04,4.62,0,0,1,1.82
ORD-03243,2024-12-20 02:19:59.759951,Night,C,Medium,45,5,114.3,Low,True,26.12,20.9,47.02,45,0,12,4,4,0,1.0449,2.02,51.44,0,0,0,0.58
ORD-03244,2024-12-20 04:57:16.527305,Evening,A,Medium,21,4,158.1,Medium,False,19.72,13.64,33.36,45,0,12,4,4,0,0.7413,-11.64,33.2,0,0,1,0.939
ORD-03245,2024-12-20 07:34:33.294658,Morning,C,Medium,16,4,161.9,Low,True,13.54,13.63,27.17,45,0,12,4,4,0,0.6038,-17.83,25.9,0,0,0,0.846
ORD-03246,2024-12-20 10:11:50.062012,Night,B,High,24,9,196.6,Low,True,18.79,13.09,31.88,38,1,12,4,4,0,0.8389,-6.12,47.18,1,0,0,0.783
ORD-03247,2024-12-20 12:49:06.829365,Morning,B,Medium,20,1,157.4,Low,True,31.99,13.7,45.69,45,1,12,4,4,0,1.0153,0.69,31.48,0,0,0,1.6
ORD-03248,2024-12-20 15:26:23.596719,Morning,B,Low,26,7,126.0,Low,False,23.7,17.82,41.52,55,0,12,4,4,0,0.7549,-13.48,32.76,1,0,1,0.912
ORD-03249,2024-12-20 18:03:40.364072,Evening,C,Low,9,3,96.1,Low,True,9.74,4.85,14.59,55,0,12,4,4,0,0.2653,-40.41,8.65,0,0,0,1.082
ORD-03250,2024-12-20 20:40:57.131426,Evening,B,High,7,5,88.8,Medium,True,11.0,8.22,19.22,38,0,12,4,4,0,0.5058,-18.78,6.22,0,0,0,1.571
ORD-03251,2024-12-20 23:18:13.898779,Night,B,High,50,3,162.9,Low,False,47.53,39.57,87.1,38,1,12,4,4,0,2.2921,49.1,81.45,0,0,1,0.951
ORD-03252,2024-12-21 01:55:30.666133,Evening,A,Medium,38,8,181.7,Medium,True,23.76,23.88,47.64,45,0,12,4,5,1,1.0587,2.64,69.05,1,0,0,0.625
ORD-03253,2024-12-21 04:32:47.433486,Night,E,Medium,19,1,114.4,Medium,False,23.98,21.89,45.87,45,1,12,4,5,1,1.0193,0.87,21.74,0,0,1,1.262
ORD-03254,2024-12-21 07:10:04.200840,Evening,A,High,43,1,160.2,Low,True,34.65,23.51,58.16,38,1,12,4,5,1,1.5305,20.16,68.89,0,0,0,0.806
ORD-03255,2024-12-21 09:47:20.968193,Evening,B,Medium,40,4,143.0,Medium,True,41.74,21.62,63.36,45,1,12,4,5,1,1.408,18.36,57.2,0,0,0,1.044
ORD-03256,2024-12-21 12:24:37.735547,Evening,A,Low,35,9,178.7,Low,True,15.15,20.23,35.38,55,0,12,4,5,1,0.6433,-19.62,62.54,1,0,0,0.433
ORD-03257,2024-12-21 15:01:54.502900,Night,D,Medium,37,1,184.6,High,True,44.32,20.58,64.9,45,1,12,4,5,1,1.4422,19.9,68.3,0,1,0,1.198
ORD-03258,2024-12-21 17:39:11.270254,Night,B,Medium,48,2,59.4,Medium,True,42.26,26.08,68.34,45,1,12,4,5,1,1.5187,23.34,28.51,0,0,0,0.88
ORD-03259,2024-12-21 20:16:28.037607,Night,B,Urgent,42,5,191.3,Low,True,37.28,25.6,62.88,28,1,12,4,5,1,2.2457,34.88,80.35,0,0,0,0.888
ORD-03260,2024-12-21 22:53:44.804960,Night,E,Medium,13,1,160.1,High,True,20.16,9.71,29.87,45,0,12,4,5,1,0.6638,-15.13,20.81,0,1,0,1.551
ORD-03261,2024-12-22 01:31:01.572314,Evening,D,Medium,37,6,128.7,Low,True,20.43,20.06,40.49,45,1,12,4,6,1,0.8998,-4.51,47.62,0,0,0,0.552
ORD-03262,2024-12-22 04:08:18.339667,Morning,C,High,9,4,129.9,Low,True,8.08,11.4,19.48,38,0,12,4,6,1,0.5126,-18.52,11.69,0,0,0,0.898
ORD-03263,2024-12-22 06:45:35.107021,Night,C,Medium,26,7,151.3,Low,True,19.53,17.08,36.61,45,0,12,4,6,1,0.8136,-8.39,39.34,1,0,0,0.751
ORD-03264,2024-12-22 09:22:51.874374,Morning,E,Urgent,4,1,129.9,Medium,True,11.89,2.33,14.22,28,0,12,4,6,1,0.5079,-13.78,5.2,0,0,0,2.972
ORD-03265,2024-12-22 12:00:08.641728,Morning,E,Medium,9,2,112.5,Medium,True,13.64,3.7,17.34,45,0,12,4,6,1,0.3853,-27.66,10.12,0,0,0,1.516
ORD-03266,2024-12-22 14:37:25.409081,Evening,D,Urgent,37,2,121.7,Medium,True,31.08,20.63,51.71,28,1,12,4,6,1,1.8468,23.71,45.03,0,0,0,0.84
ORD-03267,2024-12-22 17:14:42.176435,Evening,D,High,19,8,108.4,High,True,12.12,15.53,27.65,38,0,12,4,6,1,0.7276,-10.35,20.6,1,1,0,0.638
ORD-03268,2024-12-22 19:51:58.943788,Evening,E,High,9,8,203.9,High,True,18.12,4.78,22.9,38,1,12,4,6,1,0.6026,-15.1,18.35,1,1,0,2.013
ORD-03269,2024-12-22 22:29:15.711142,Morning,E,Low,49,2,152.2,Low,False,40.3,32.18,72.48,55,1,12,4,6,1,1.3178,17.48,74.58,0,0,1,0.822
ORD-03270,2024-12-23 01:06:32.478495,Morning,A,High,47,5,240.1,High,False,44.08,36.15,80.23,38,1,12,4,0,0,2.1113,42.23,112.85,0,1,1,0.938
ORD-03271,2024-12-23 03:43:49.245849,Morning,E,High,12,8,164.8,Low,True,7.85,9.56,17.41,38,0,12,4,0,0,0.4582,-20.59,19.78,1,0,0,0.654
ORD-03272,2024-12-23 06:21:06.013202,Morning,D,Medium,30,1,173.6,High,True,35.82,16.76,52.58,45,0,12,4,0,0,1.1684,7.58,52.08,0,1,0,1.194
ORD-03273,2024-12-23 08:58:22.780556,Morning,C,Medium,15,2,107.5,Low,True,13.99,13.35,27.34,45,0,12,4,0,0,0.6076,-17.66,16.12,0,0,0,0.933
ORD-03274,2024-12-23 11:35:39.547909,Evening,B,High,41,7,141.3,Low,False,25.79,27.98,53.77,38,1,12,4,0,0,1.415,15.77,57.93,1,0,1,0.629
ORD-03275,2024-12-23 14:12:56.315263,Morning,B,Urgent,35,6,152.9,Low,True,26.79,20.07,46.86,28,1,12,4,0,0,1.6736,18.86,53.52,0,0,0,0.765
ORD-03276,2024-12-23 16:50:13.082616,Morning,D,High,22,8,124.5,Low,True,9.8,11.58,21.38,38,0,12,4,0,0,0.5626,-16.62,27.39,1,0,0,0.445
ORD-03277,2024-12-23 19:27:29.849969,Morning,C,Medium,47,5,131.4,High,True,40.67,24.05,64.72,45,1,12,4,0,0,1.4382,19.72,61.76,0,1,0,0.865
ORD-03278,2024-12-23 22:04:46.617323,Evening,A,High,37,10,166.8,Low,False,14.78,21.37,36.15,38,0,12,4,0,0,0.9513,-1.85,61.72,1,0,1,0.399
ORD-03279,2024-12-24 00:42:03.384676,Night,C,Low,8,2,167.6,Low,True,14.29,6.79,21.08,55,0,12,4,1,0,0.3833,-33.92,13.41,0,0,0,1.786
ORD-03280,2024-12-24 03:19:20.152030,Morning,A,Medium,23,2,96.5,High,False,25.58,15.53,41.11,45,1,12,4,1,0,0.9136,-3.89,22.2,0,1,1,1.112
ORD-03281,2024-12-24 05:56:36.919383,Morning,C,High,42,7,161.3,Medium,True,28.48,21.56,50.04,38,1,12,4,1,0,1.3168,12.04,67.75,1,0,0,0.678
ORD-03282,2024-12-24 08:33:53.686737,Evening,C,High,27,9,172.1,Medium,True,17.7,14.1,31.8,38,1,12,4,1,0,0.8368,-6.2,46.47,1,0,0,0.656
ORD-03283,2024-12-24 11:11:10.454090,Morning,C,High,5,1,126.4,High,False,13.7,7.04,20.74,38,0,12,4,1,0,0.5458,-17.26,6.32,0,1,1,2.74
ORD-03284,2024-12-24 13:48:27.221444,Night,A,Medium,39,8,122.3,Low,True,19.75,22.22,41.97,45,1,12,4,1,0,0.9327,-3.03,47.7,1,0,0,0.506
ORD-03285,2024-12-24 16:25:43.988797,Night,A,Medium,25,10,167.7,Low,False,4.83,17.93,22.76,45,0,12,4,1,0,0.5058,-22.24,41.92,1,0,1,0.193
ORD-03286,2024-12-24 19:03:00.756151,Evening,B,High,12,6,47.1,Low,True,8.42,11.28,19.7,38,0,12,4,1,0,0.5184,-18.3,5.65,0,0,0,0.702
ORD-03287,2024-12-24 21:40:17.523504,Night,C,Low,41,9,150.1,Low,True,17.3,20.04,37.34,55,0,12,4,1,0,0.6789,-17.66,61.54,1,0,0,0.422
ORD-03288,2024-12-25 00:17:34.290858,Evening,E,Urgent,45,3,215.4,Low,False,37.23,29.42,66.65,28,1,12,4,2,0,2.3804,38.65,96.93,0,0,1,0.827
ORD-03289,2024-12-25 02:54:51.058211,Evening,D,Urgent,30,9,46.1,Medium,True,11.06,18.71,29.77,28,0,12,4,2,0,1.0632,1.77,13.83,1,0,0,0.369
ORD-03290,2024-12-25 05:32:07.825565,Morning,D,Urgent,36,5,182.9,Low,True,24.09,23.75,47.84,28,1,12,4,2,0,1.7086,19.84,65.84,0,0,0,0.669
ORD-03291,2024-12-25 08:09:24.592918,Morning,B,Urgent,13,3,171.8,Medium,True,25.02,10.02,35.04,28,0,12,4,2,0,1.2514,7.04,22.33,0,0,0,1.925
ORD-03292,2024-12-25 10:46:41.360272,Morning,A,Medium,38,2,92.5,Medium,True,27.1,22.16,49.26,45,0,12,4,2,0,1.0947,4.26,35.15,0,0,0,0.713
ORD-03293,2024-12-25 13:23:58.127625,Evening,E,Medium,46,9,170.8,Low,False,22.64,30.03,52.67,45,1,12,4,2,0,1.1704,7.67,78.57,1,0,1,0.492
ORD-03294,2024-12-25 16:01:14.894978,Evening,C,High,12,8,190.1,Medium,True,9.45,7.63,17.08,38,0,12,4,2,0,0.4495,-20.92,22.81,1,0,0,0.788
ORD-03295,2024-12-25 18:38:31.662332,Morning,A,Medium,48,8,102.9,Low,True,21.94,21.93,43.87,45,0,12,4,2,0,0.9749,-1.13,49.39,1,0,0,0.457
ORD-03296,2024-12-25 21:15:48.429685,Evening,C,High,5,8,121.7,Medium,True,5.71,3.96,9.67,38,0,12,4,2,0,0.2545,-28.33,6.09,1,0,0,1.142
ORD-03297,2024-12-25 23:53:05.197039,Morning,D,Medium,23,3,151.0,Low,True,16.02,11.68,27.7,45,0,12,4,2,0,0.6156,-17.3,34.73,0,0,0,0.697
ORD-03298,2024-12-26 02:30:21.964392,Morning,B,High,4,2,189.1,High,True,17.64,9.85,27.49,38,0,12,4,3,0,0.7234,-10.51,7.56,0,1,0,4.41
ORD-03299,2024-12-26 05:07:38.731746,Morning,A,Medium,23,7,128.4,Medium,True,15.68,16.12,31.8,45,0,12,4,3,0,0.7067,-13.2,29.53,1,0,0,0.682
ORD-03300,2024-12-26 07:44:55.499099,Evening,C,High,33,3,148.3,Medium,True,27.08,21.62,48.7,38,0,12,4,3,0,1.2816,10.7,48.94,0,0,0,0.821
ORD-03301,2024-12-26 10:22:12.266453,Evening,A,Medium,44,7,123.4,Low,False,18.0,29.29,47.29,45,0,12,4,3,0,1.0509,2.29,54.3,1,0,1,0.409
ORD-03302,2024-12-26 12:59:29.033806,Evening,B,High,8,10,151.0,Low,True,8.8,7.07,15.87,38,0,12,4,3,0,0.4176,-22.13,12.08,1,0,0,1.1
ORD-03303,2024-12-26 15:36:45.801160,Morning,D,Urgent,45,8,191.9,Low,False,23.67,30.84,54.51,28,1,12,4,3,0,1.9468,26.51,86.36,1,0,1,0.526
ORD-03304,2024-12-26 18:14:02.568513,Evening,E,Medium,50,5,154.2,Medium,True,39.06,23.2,62.26,45,1,12,4,3,0,1.3836,17.26,77.1,0,0,0,0.781
ORD-03305,2024-12-26 20:51:19.335867,Night,B,Medium,4,10,135.7,Medium,False,3.74,9.12,12.86,45,0,12,4,3,0,0.2858,-32.14,5.43,1,0,1,0.935
ORD-03306,2024-12-26 23:28:36.103220,Morning,A,Low,49,6,148.7,High,True,38.23,26.68,64.91,55,1,12,4,3,0,1.1802,9.91,72.86,0,1,0,0.78
ORD-03307,2024-12-27 02:05:52.870574,Evening,C,Medium,46,5,118.0,Low,True,29.06,25.39,54.45,45,1,12,4,4,0,1.21,9.45,54.28,0,0,0,0.632
